User_ID	sex	dPlt	age	orgn	race	ethnic	_estmDrct	_contblack	_posFB	_negFB	prfSlfOtr	prfWhtBlk	prfDemRep	eItmWhtBlk	eDemRep	eSlfOtr	ewhtblk	eItmDemRep	votedDem	willVoteDem	rwa	rsnbrg	mrs	eItmSlfA	eItmSlfB	iatRace	batRace	cgatRace	satRace	spfRace	epRace	ampRace	spdRace	iatPltc	batPltc	cgatPltc	satPltc	spfPltc	epPltc	ampPltc	spdPltc	iatSelf	batSelf	cgatSelf	satSelf	spfSelf	epSelf	ampSelf	spdSelf
342765	m	0	28	bd	sAsia	unkno															3.4	3.4	2.6666666667			0.0367271242											-0.226237893	-0.213593575			0	0.3066623642						-0.25	
342769	m	0	19	us	white	nhisp																									0.4855345856								0.1837197667									-0.125	
342780	f	1	52	us	white	nhisp																						0.4205963721														0.6779106734							1.9166666667
342782	m	0	19	us	mixed	nhisp												-0.6				2.4											-0.285714286																
342783	f	0	20	ng	black	nhisp																	1																										
342785	m	3	38	us	white	nhisp																4.5																											
342786	f	3	19	us	white	nhisp			2	3	6					2																					0.2284536331		0.716777375										1
342791	f	0	23	us	white	nhisp																5.3								0.2963184016	-0.013741587									-0.166666667									-0.914285714
342796	f	3	17	us	white	unkno																														0.3053305231													
342797	f		19		.....																																			-0.083333333									0.9666666667
342802	m	2	18	us	white	nhisp	4							-1										1.85	4.4			1.2959227909																			-0.091161283		
342803	f	2	18	us	white	nhisp																4.8																											
342804	m	0	18	us	white	nhisp																							0.1250951968																				
342805	f	3	23	us	white	nhisp	4																	-2.05	4															0.125						-0.543394329			
342806	f	0	23	us	mixed	nhisp								-4.166666667												0.3320650545			-0.044067512	-0.794427713			-0.714285714					-0.319451457		0.0833333333								-0.083333333	
342807	m	3	21	us	white			7				4					0																0				1.1751579832		0.7400536537										
342810	m	2	19	pk	sAsia	nhisp		4				6					4					3.2							-0.507759287							0.2116894908													
342811	f	-2	19	us	mixed	hispa							2		-4					0																													
342819	f	2	48	us	white	nhisp								-0.933333333																												1.047802464							
342824	f	0	18	us	white	nhisp							4	-0.333333333	0					1																										0.7242075377			
342825	f	2	18	us	unkno	nhisp												2.2																			-0.016736878												
342826	m	-2	44	ca	ntvAm													-5.4																							-1.305555556	0.3406882212					-0.171769272		
342835	f	1	34	us	white	nhisp		7				4					0											0.8747294442																					
342847	f	2	44	us	white	nhisp	5	2				4					0							-3.15	4.2				-0.576286323									0.1845748741											
342848	f	3	52	us	white	nhisp																5.6															1.4849405053		0.3660590074									0	
342853	f	-2	43	us	unkno	hispa																5.1				0.2715719959			0.7056582921				0.3428571429																
342854	f	2	21	us	white	nhisp		3				5		-1.166666667			0				1.6																				0.4444444444	0.3363215495				0.3951757089			
342856	f	2	26	us	black	unkno	6														2.9333333333			0.45	4.6	-0.069406163																0.3819440074							
342857	f	2	27	us	mixed	nhisp		3				4		-1.5			0												0.9576374911									0.1828325733											
342871	m	2	52	us	white	unkno			2	4	6					1																																	
342875	m		25	us	white																										0.5437506681											0.6020406208							
342878	f	2	23	us	white	unkno							7		6			4	1	1																													
342880	f		17	us	white	nhisp		7				5	4		-4		1			1																													
342889	f	0	18	us	white	nhisp	5														4.1333333333			-1.05	5.6				-0.007164222																				
342891	f	3	44	us	white									-2.166666667																																			
342892	f	2	32	us	eAsia	nhisp															2.3333333333		1.1666666667											0.4348392738					-0.497393004										
342896	f	2	19	sg	sAsia	nhisp								-1.333333333				0.4										0.7138040128												-0.166666667									
342898	f	2	30	us	mixed	unkno												3					3.1666666667																					0.8093342175					
342901	f	2	18	us	mixed	nhisp							5		2					1											0.3518711665	-0.083333333												0.0918392889	0.304736			-0.041666667	
342902	m	3	30	us	white	nhisp			3	3	6					2															0.3100053471		-0.214285714			0.7329100297						0.246925497				1.3825464093			1.1111111111
342911	m	0	23	ca	eAsia	nhisp																								1.0684374747																			
342912	m	2	31	uk	eAsia	nhisp							7		5					1														0.4533117488						-0.083333333					0.3710773354				
342915	m	0	26	us	white	nhisp																						1.4237847466												0.125	0.1	0.7439570075							
342923	f	0	18	in	sAsia	unkno			2	3	5					1							2						0.3636356185		0.3428034678																		
342926	f	2	27	se	white	nhisp		1				5					2													-0.130894697												0.6233589701		1.2683993181					0.1111111111
342930	m	0	30	us	white	nhisp								-1.833333333									1.5							-0.550170587																		0.5416666667	
342933	f	0	47	my	mixed	nhisp							5		0					1	3.7142857143										0.4085608141								0.1110529383										
342934	f	-2	26	us	white	nhisp												-4.2																															
342937	m	0	42	us	white	nhisp	6		1	3	5			1.8333333333		4		-5.4						-0.05	4.6												-0.488071539	-1.323095411		-0.5				1.9086336049		0.9424984838			
342939	f	1	20	cz	white									-1.666666667							2.3571428571	2.4								0.9842875286	0.5760981654		-0.545454545	-0.093955421				0.3740684854											
342944	m	-2	22	us	white	nhisp															3.2666666667	4.4							0.3538843956			-0.041666667						-0.114660875									0.0765337578		-0.377777778
342946	m	0	23	lv	white	nhisp												0.2															1.3636363636						-0.195336307										
342950	f	2	28	us	black	nhisp																						0.9784024657																				-0.125	
342952	f	3	25	us	white	nhisp																							0.2672649885				-0.653846154	1.0921758874															
342953	m	0	34	us	white	nhisp																																											
342959	f		19	de	white	nhisp																																											
342969	f	3	20	us	white	nhisp							6		4				1	1	2.4666666667					0.5612781963											1.6840750236												
342982	f	3	25	us	white	nhisp																	1.1666666667																			0.4475796353					1.3964849455		-2.9
342983	f	1	21	us	white	nhisp												-1.8					1.6666666667			0.0685761735			0.7417627185											-0.083333333									0
342984	m	0	19	us	white	nhisp																				0.526256184					0.549452931	-0.166666667								-0.25									
342985	f	2	19	ca	white	nhisp																									-0.465506875	0.1666666667	0.1103896104				0.0440289344												
342986	f		27	us	white	unkno		2				4					0					4.4						1.3885426058											-0.183619009		0.0166666667					0.6624634665		0.0833333333	
342989	m	2	26	us	white	nhisp																							0.2404507724										-0.579970781	-0.25	1.4333333333								
342994	f	0	22	us	white	nhisp			1	4	1					-3																	-1			0.7438181411			-0.259007132										
342995	f	1	39	tt	blkwh	nhisp			1	4	6					1					3.4								0.3234074582									0.0890186761						2.1070031596					1.1111111111
342996	f	3	23	af	eAsia	nhisp																											0.0714285714																
343001	m	1	32	us	white																																		0.1192381021										
343007	f	2	30	us	white	nhisp		2	1	4	5	5				0	1	3.4				5.7								-0.37533264												0.8401512502			0.0577757162	0.7398977479			
343013	f	2	19	us	white	nhisp			1	1	3					2																							-0.124281111		0.9142857143						1.1922655303		
343015	m	0	22	us	white	nhisp	4																	0.15	4.2																								
343016	f	3	18	us	mixed	hispa	2	2	2	4	2					-4	0							-1.05	4					-0.73003663	-0.649360899			0.3698528164										1.8602828597					0.5357142857
343018	f	3	34	us	white	nhisp		3				4					0				1.2					0.4666760467			0.1694214398				0						1.4024552431	0.7916666667							0.1775597966		
343022	m	2	44	us	white	nhisp	5	1				4	7		9		0		1	1		4.7		2.15	4.8			1.7011483805						0.3615239178		0.0575369047		-0.000203846	-0.047249798		0.3636363636								-0.1
343031	f	0	27	us	white	nhisp															2																												
343036					.....																		2.1666666667										0									0.340046905			0.8649756646				
343040	f	1	28	us	white	nhisp															2.8666666667																		0.115441032	0.0833333333									
343041	m	3	23	us	eAsia	nhisp																																			2.3363636364								
343051	f	2	22	au	white									-0.5												0.3134447017											0.6098605466			0.1666666667		0.5661134609			0.5426114172				0.3444444444
343058	m	0	24	us	white	nhisp																								0.5835037859																			
343060	f	0	24	us	white	nhisp		5				5					3																				0.8199192773				0.4						0.5167589118		
343061	f	3	19	us	white	nhisp																										0.0833333333																	
343067	m	0	39	us	white	nhisp																																			-0.416666667	0.7108694907				0.3346073795			-0.4
343070	m	2	39	us	white		6																	0.25	4													-0.244912285			-0.131313131						0.0202272809		
343071	f	0	19	ca	eAsia	nhisp		1				5					2											1.1229188996					0.7142857143				-0.160472869												
343076	f	0	27	se	white	nhisp			1	1	6					1												1.6032238589			-0.076024382																	0.125	
343080		-2	40	us	white	nhisp			3	4	6					2					3.3333333333							0.5647002023																		-0.180243665			
343082	f	1	53	us	ntvAm	unkno		2				4					0																																0
343084	f	1	27	us	white	nhisp																																											
343085	m	0	19	tr	white	nhisp																4.2																											0
343087	f		27	no	white	nhisp																								-0.401830409																			
343092	f	1	38	us	white	nhisp		3				5					3				2.0666666667																												
343096	f	0	23	ru	white	unkno								-2.166666667																																			
343102	f		39	us	mixed	nhisp								-2																	-0.267571166		-0.681318681	0.170673946															
343103	f	0	36	us	white	nhisp	4	5	2	5	2	4				0	-1				4.2			0.35	4.4			-0.365806059			-1.141104516			0.921406941			0.6336521157			0.4166666667									0
343108	f	2	23	us	white	nhisp																																				0.1081985004							-1.5
343110	f	0	18	id	sAsia	nhisp		2				4					0				2.8666666667	3.6				-0.163127344			-0.196305406	0.2346155095	-0.72289211								-0.058330715	0.0416666667					-0.626038229				0.75
343111	f	3	22	us	white																																				0.3636363636	0.4480098059			1.7858332951			-0.166666667	
343112	m	1	19	us	black	nhisp	3		2	4	4					-2								-0.95	4.8																						-0.021484378		
343113	m	0	27	us	white	nhisp																4.6				-0.08140876							0													0.6391041895			
343117	f	2	20	bd	sAsia	unkno																																											
343133	f	0	19	us	white	nhisp	7																	4.05	6.6																								
343135	f	1	23	us	mixed	nhisp		0				7					6															0					0.171652171									-0.396487623			
343139	f	3	52	us	white																					0.6051136938											0.5439357092												
343141	f	0	22	af	sAsia	unkno																				0.3059146524												0.4663581625										-0.208333333	0.5833333333
343142	f	-3	45	us	white	nhisp															3.8												0.3076923077			-1.317677453										0.4365231944			
343145	m	-2	27	us	.....																																												
343148	f	-2	46	us	white	nhisp																															-0.312594463				-1.85								
343155	f		20	us	white													-3											0.3542490756					-0.581135901							-0.254545455						0.8203084194		0.1
